TwitterClassic_output_1.tsv	E0034_Easy_output_1.tsv	0.42042907491185466
TwitterClassic_output_1.tsv	CSS_output_1.tsv	0.4601667668236872
TwitterClassic_output_1.tsv	CC++_output_1.tsv	0.4940172832560056
TwitterClassic_output_1.tsv	Java_output_1.tsv	0.43570622990756136
TwitterClassic_output_1.tsv	Javascript_output_1.tsv	0.3903461228459454
TwitterClassic_output_1.tsv	Est Républicain_output_1.tsv	0.4697036614092649
TwitterClassic_output_1.tsv	Ester_output_1.tsv	0.4518437191810666
TwitterClassic_output_1.tsv	Python_output_1.tsv	0.5239275064300357
CSS_output_1.tsv	CC++_output_1.tsv	0.45954455309499603
Java_output_1.tsv	E0034_Easy_output_1.tsv	0.43266682504374476
Java_output_1.tsv	CSS_output_1.tsv	0.4457480089883126
Java_output_1.tsv	CC++_output_1.tsv	0.24665986996806827
Java_output_1.tsv	Est Républicain_output_1.tsv	0.40614448410831183
Java_output_1.tsv	Ester_output_1.tsv	0.44141341748949375
Javascript_output_1.tsv	E0034_Easy_output_1.tsv	0.40826373326504195
Javascript_output_1.tsv	CSS_output_1.tsv	0.3328600539152549
Javascript_output_1.tsv	CC++_output_1.tsv	0.2780843525766173
Javascript_output_1.tsv	Java_output_1.tsv	0.2628709326849579
Javascript_output_1.tsv	Est Républicain_output_1.tsv	0.4527168653542636
Javascript_output_1.tsv	Ester_output_1.tsv	0.4346128161344197
Wiki_output_1.tsv	TwitterClassic_output_1.tsv	0.36965019633815094
Wiki_output_1.tsv	CSS_output_1.tsv	0.44568234739996415
Wiki_output_1.tsv	Java_output_1.tsv	0.43968216268728544
Wiki_output_1.tsv	Javascript_output_1.tsv	0.37300299040460466
Wiki_output_1.tsv	Est Républicain_output_1.tsv	0.44434389732289215
Wiki_output_1.tsv	W0017_output_1.tsv	0.16500096192479258
Wiki_output_1.tsv	W0036-01_output_1.tsv	0.14584515689082853
Wiki_output_1.tsv	TwitterPop_output_1.tsv	0.34845133594909894
Wiki_output_1.tsv	E0034_Easy_output_1.tsv	0.17837817953978324
Wiki_output_1.tsv	W0015_output_1.tsv	0.1314406915618117
Wiki_output_1.tsv	CC++_output_1.tsv	0.4857663629333439
Wiki_output_1.tsv	W0066_output_1.tsv	0.11397229104330099
Wiki_output_1.tsv	W0065_output_1.tsv	0.1277477611747489
